event_id,timestamp,user_id,event_type,ip_address,location,failed_attempts,resource,request_frequency,label
EVT00496,2026-08-27T16:39:56.426382,attacker_008,resource_access,85.41.74.15,KP,0,kms_keys,17,unauthorized_access
EVT00497,2026-08-27T18:17:48.426382,user_013,resource_access,192.168.2.32,UK,0,dynamodb_cache,2,normal
EVT00498,2026-08-26T23:44:23.426382,user_048,login,192.168.27.122,DE,0,cloud_console,3,normal
EVT00499,2026-08-27T04:17:40.426382,user_003,api_call,192.168.67.32,IN,0,lambda_logging,2,normal
EVT00500,2026-08-27T11:38:32.426382,user_047,login,171.111.57.61,RU,10,cloud_console,5,brute_force
EVT00501,2026-08-27T04:36:47.426382,user_029,login,31.202.124.3,US,12,cloud_console,14,brute_force
EVT00502,2026-08-27T04:09:46.426382,user_006,login,24.173.30.16,IN,0,cloud_console,1,normal
EVT00503,2026-08-27T03:06:03.426382,user_021,api_call,192.168.97.89,DE,0,ec2_dashboard,4,normal
EVT00504,2026-08-27T11:33:36.426382,user_017,login,192.168.57.144,IN,1,cloud_console,4,normal
EVT00505,2026-08-27T05:25:45.426382,user_035,resource_access,192.168.60.71,FR,1,s3_public_assets,1,normal
EVT00506,2026-08-27T17:51:28.426382,user_019,resource_access,192.168.59.1,FR,0,s3_public_assets,1,normal
EVT00507,2026-08-27T21:05:00.426382,user_041,login,159.122.164.185,UK,11,cloud_console,8,brute_force
EVT00508,2026-08-27T17:36:01.426382,user_036,login,192.168.42.105,IN,0,cloud_console,1,normal
EVT00509,2026-08-27T17:34:07.426382,user_003,login,9.103.54.125,UK,0,cloud_console,1,normal
EVT00510,2026-08-27T19:18:34.426382,user_025,api_call,192.168.80.180,FR,0,ec2_dashboard,3,normal
EVT00511,2026-08-27T06:33:21.426382,user_005,login,192.168.27.168,DE,0,cloud_console,4,normal
EVT00512,2026-08-27T21:46:55.426382,user_036,api_call,192.168.54.211,IN,0,lambda_logging,1,normal
EVT00513,2026-08-27T01:04:56.426382,attacker_005,login,56.49.51.186,DE,11,cloud_console,8,brute_force
EVT00514,2026-08-27T05:33:03.426382,user_016,api_call,192.168.23.143,FR,0,ec2_dashboard,3,normal
EVT00515,2026-08-27T15:13:16.426382,user_028,login,47.205.172.169,UK,1,cloud_console,4,normal
EVT00516,2026-08-27T11:20:50.426382,attacker_009,api_call,217.190.211.196,Unknown,0,iam_policy_manager,34,unauthorized_access
EVT00517,2026-08-27T07:17:02.426382,user_014,resource_access,192.168.96.66,IN,0,dynamodb_cache,4,normal
EVT00518,2026-08-26T22:31:36.426382,user_019,api_call,35.154.3.77,UK,0,lambda_logging,1,normal
EVT00519,2026-08-27T08:34:01.426382,attacker_009,resource_access,25.19.235.92,RU,0,ec2_admin_portal,23,unauthorized_access
EVT00520,2026-08-27T11:53:05.426382,user_007,login,60.131.153.24,RU,8,cloud_console,6,brute_force
EVT00521,2026-08-27T10:20:29.426382,user_003,login,125.48.153.10,RU,6,cloud_console,5,brute_force
EVT00522,2026-08-27T10:41:40.426382,user_028,resource_access,192.168.16.223,UK,1,ec2_dashboard,4,normal
EVT00523,2026-08-27T00:29:25.426382,user_003,resource_access,192.168.20.84,FR,0,s3_public_assets,1,normal
EVT00524,2026-08-27T12:49:26.426382,attacker_009,resource_access,57.221.148.202,Unknown,0,ec2_admin_portal,19,unauthorized_access
EVT00525,2026-08-27T10:45:33.426382,user_037,api_call,103.134.43.103,FR,0,s3_public_assets,2,normal
EVT00526,2026-08-27T16:01:46.426382,user_032,resource_access,192.168.26.144,FR,1,s3_public_assets,2,normal
EVT00527,2026-08-27T01:07:41.426382,user_028,resource_access,192.168.74.23,US,0,dynamodb_cache,3,normal
EVT00528,2026-08-27T11:12:04.426382,user_023,api_call,192.168.99.79,UK,0,dynamodb_cache,2,normal
EVT00529,2026-08-27T14:33:23.426382,user_015,login,192.168.20.194,US,0,cloud_console,1,normal
EVT00530,2026-08-27T07:22:07.426382,attacker_003,api_call,4.175.56.79,Unknown,0,kms_keys,15,unauthorized_access
EVT00531,2026-08-27T10:36:10.426382,user_035,login,134.132.247.160,UK,0,cloud_console,4,normal
EVT00532,2026-08-27T19:44:46.426382,attacker_009,resource_access,66.87.30.73,RU,0,iam_policy_manager,16,unauthorized_access
EVT00533,2026-08-27T15:26:54.426382,user_001,login,192.168.35.170,IN,0,cloud_console,1,normal
EVT00534,2026-08-27T09:10:08.426382,user_033,login,99.118.194.131,UK,10,cloud_console,12,brute_force
EVT00535,2026-08-27T20:15:34.426382,user_012,login,192.168.59.144,US,0,cloud_console,2,normal
EVT00536,2026-08-27T17:47:42.426382,user_032,resource_access,192.168.3.89,IN,0,lambda_logging,2,normal
EVT00537,2026-08-27T16:46:11.426382,user_004,api_call,100.15.143.58,UK,0,dynamodb_cache,2,normal
EVT00538,2026-08-27T01:42:58.426382,user_034,api_call,192.168.81.176,UK,0,s3_public_assets,2,normal
EVT00539,2026-08-27T14:02:48.426382,attacker_006,api_call,139.67.105.168,RU,0,ec2_admin_portal,42,unauthorized_access
EVT00540,2026-08-27T03:32:53.426382,user_046,api_call,192.168.56.233,UK,1,s3_public_assets,3,normal
EVT00541,2026-08-27T00:59:19.426382,user_047,login,215.74.15.196,IN,0,cloud_console,4,normal
EVT00542,2026-08-27T09:33:51.426382,user_041,api_call,200.96.54.34,UK,0,lambda_logging,2,normal
EVT00543,2026-08-27T20:13:57.426382,user_044,login,192.168.89.200,DE,0,cloud_console,4,normal
EVT00544,2026-08-27T22:10:11.426382,user_025,resource_access,192.168.21.50,UK,0,dynamodb_cache,1,normal
EVT00545,2026-08-27T08:20:41.426382,attacker_004,resource_access,194.104.33.46,Unknown,0,kms_keys,37,unauthorized_access
EVT00546,2026-08-27T10:20:55.426382,user_048,login,64.218.207.199,US,11,cloud_console,10,brute_force
EVT00547,2026-08-27T12:52:13.426382,user_048,api_call,192.168.68.165,US,1,ec2_dashboard,4,normal
EVT00548,2026-08-27T15:09:17.426382,attacker_003,login,63.202.20.143,RU,5,cloud_console,8,brute_force
EVT00549,2026-08-27T09:07:16.426382,user_020,resource_access,192.168.55.76,FR,0,s3_public_assets,4,normal
EVT00550,2026-08-27T22:02:36.426382,user_047,api_call,200.69.201.106,IN,0,ec2_dashboard,2,normal
EVT00551,2026-08-27T15:02:15.426382,user_046,login,192.168.12.65,IN,0,cloud_console,1,normal
EVT00552,2026-08-27T01:50:23.426382,user_029,api_call,192.168.68.182,DE,1,s3_public_assets,4,normal
EVT00553,2026-08-27T18:33:25.426382,user_011,resource_access,192.168.85.221,UK,0,s3_public_assets,2,normal
EVT00554,2026-08-27T00:23:16.426382,user_020,api_call,192.168.58.74,UK,0,s3_public_assets,2,normal
EVT00555,2026-08-26T22:38:54.426382,user_017,login,192.168.64.140,US,1,cloud_console,4,normal
EVT00556,2026-08-27T07:10:50.426382,user_043,resource_access,192.168.57.21,FR,1,ec2_dashboard,2,normal
EVT00557,2026-08-27T18:26:52.426382,user_041,api_call,192.168.27.13,UK,0,ec2_dashboard,3,normal
EVT00558,2026-08-26T23:51:24.426382,user_003,api_call,192.168.78.77,IN,0,ec2_dashboard,1,normal
EVT00559,2026-08-27T13:42:02.426382,attacker_003,api_call,157.90.233.192,KP,0,s3_bucket_finance,17,unauthorized_access
EVT00560,2026-08-27T09:25:00.426382,user_025,login,192.168.71.17,IN,0,cloud_console,2,normal
EVT00561,2026-08-27T02:57:44.426382,user_018,resource_access,192.168.68.54,UK,1,ec2_dashboard,1,normal
EVT00562,2026-08-27T19:19:21.426382,user_041,api_call,192.168.62.186,FR,0,dynamodb_cache,3,normal
EVT00563,2026-08-27T07:58:25.426382,user_040,resource_access,192.168.79.145,DE,1,dynamodb_cache,4,normal
EVT00564,2026-08-27T05:04:11.426382,user_006,login,182.148.99.1,UK,5,cloud_console,12,brute_force
EVT00565,2026-08-27T21:17:31.426382,user_039,login,218.106.212.106,US,10,cloud_console,10,brute_force
EVT00566,2026-08-27T18:55:25.426382,user_005,login,3.103.144.66,UK,9,cloud_console,9,brute_force
EVT00567,2026-08-27T16:58:03.426382,user_001,login,192.168.44.102,FR,1,cloud_console,1,normal
EVT00568,2026-08-27T04:54:51.426382,user_022,api_call,192.168.61.205,US,0,dynamodb_cache,2,normal
EVT00569,2026-08-27T21:21:19.426382,user_035,resource_access,192.168.53.238,US,1,lambda_logging,3,normal
EVT00570,2026-08-27T18:43:59.426382,user_014,api_call,192.168.46.17,UK,0,ec2_dashboard,3,normal
EVT00571,2026-08-27T12:10:54.426382,user_011,api_call,192.168.24.153,US,0,lambda_logging,1,normal
EVT00572,2026-08-27T08:24:16.426382,user_032,login,192.168.39.56,FR,0,cloud_console,2,normal
EVT00573,2026-08-27T02:36:21.426382,user_003,login,192.168.57.130,US,0,cloud_console,2,normal
EVT00574,2026-08-27T05:26:42.426382,user_031,api_call,192.168.40.199,IN,0,ec2_dashboard,2,normal
EVT00575,2026-08-27T05:59:25.426382,user_030,resource_access,192.168.67.30,US,0,ec2_dashboard,1,normal
EVT00576,2026-08-27T10:39:15.426382,user_003,login,192.168.85.191,IN,0,cloud_console,3,normal
EVT00577,2026-08-27T21:46:46.426382,user_012,login,52.98.146.71,Unknown,10,cloud_console,12,brute_force
EVT00578,2026-08-27T02:48:11.426382,user_011,resource_access,160.52.105.139,IN,1,lambda_logging,3,normal
EVT00579,2026-08-27T03:40:25.426382,attacker_005,resource_access,44.36.159.157,KP,0,kms_keys,16,unauthorized_access
EVT00580,2026-08-27T03:15:20.426382,user_044,login,14.44.218.101,UK,1,cloud_console,4,normal
EVT00581,2026-08-27T20:57:32.426382,user_022,login,192.168.86.208,FR,0,cloud_console,4,normal
EVT00582,2026-08-27T19:11:32.426382,user_045,resource_access,80.238.240.60,UK,0,lambda_logging,3,normal
EVT00583,2026-08-27T12:47:41.426382,user_043,resource_access,192.168.42.117,DE,0,ec2_dashboard,4,normal
EVT00584,2026-08-27T02:37:47.426382,user_030,login,90.65.52.104,US,0,cloud_console,1,normal
EVT00585,2026-08-27T09:31:10.426382,user_026,api_call,192.168.80.63,FR,0,dynamodb_cache,4,normal
EVT00586,2026-08-27T00:55:29.426382,user_045,api_call,192.168.56.146,IN,1,s3_public_assets,2,normal
EVT00587,2026-08-27T01:21:20.426382,user_046,api_call,192.168.15.152,FR,0,lambda_logging,1,normal
EVT00588,2026-08-27T14:43:46.426382,user_026,login,192.168.88.209,FR,0,cloud_console,3,normal
EVT00589,2026-08-27T16:30:59.426382,user_004,login,36.0.75.170,UK,0,cloud_console,3,normal
EVT00590,2026-08-27T12:43:06.426382,user_029,login,82.153.155.236,DE,0,cloud_console,1,normal
EVT00591,2026-08-27T19:44:10.426382,user_033,resource_access,192.168.38.16,IN,1,ec2_dashboard,1,normal
EVT00592,2026-08-27T18:54:35.426382,user_014,login,29.144.15.61,RU,11,cloud_console,15,brute_force
EVT00593,2026-08-27T10:06:08.426382,user_026,resource_access,192.168.28.170,UK,0,s3_public_assets,2,normal
EVT00594,2026-08-27T18:44:31.426382,user_024,resource_access,172.64.68.3,US,0,s3_public_assets,4,normal
EVT00595,2026-08-27T22:28:26.426382,user_009,login,207.212.233.229,FR,0,cloud_console,2,normal
EVT00596,2026-08-27T15:03:49.426382,user_036,resource_access,192.168.29.48,DE,1,ec2_dashboard,4,normal
EVT00597,2026-08-27T07:08:22.426382,user_018,resource_access,192.168.74.94,US,0,dynamodb_cache,3,normal
EVT00598,2026-08-27T02:38:23.426382,user_045,login,188.143.238.133,US,1,cloud_console,1,normal
EVT00599,2026-08-27T07:26:53.426382,user_048,api_call,192.168.10.176,FR,1,lambda_logging,1,normal
EVT00600,2026-08-27T11:01:40.426382,user_001,resource_access,192.168.61.147,IN,0,lambda_logging,3,normal
EVT00601,2026-08-27T09:02:58.426382,user_045,api_call,192.168.94.201,FR,0,ec2_dashboard,4,normal
EVT00602,2026-08-27T19:34:09.426382,user_004,api_call,192.168.95.160,US,0,dynamodb_cache,1,normal
EVT00603,2026-08-27T03:08:13.426382,user_018,resource_access,72.140.131.4,US,1,s3_public_assets,2,normal
EVT00604,2026-08-27T22:31:07.426382,user_012,resource_access,192.168.31.125,UK,1,ec2_dashboard,3,normal
EVT00605,2026-08-27T01:35:33.426382,attacker_003,api_call,193.211.196.61,Unknown,0,ec2_admin_portal,21,unauthorized_access
EVT00606,2026-08-27T19:33:18.426382,user_023,login,192.168.97.210,US,0,cloud_console,2,normal
EVT00607,2026-08-27T15:24:50.426382,user_020,resource_access,192.168.97.237,FR,0,dynamodb_cache,4,normal
EVT00608,2026-08-27T15:47:56.426382,user_034,resource_access,205.229.195.174,IN,1,ec2_dashboard,1,normal
EVT00609,2026-08-27T17:51:48.426382,user_028,api_call,192.168.35.86,IN,0,ec2_dashboard,3,normal
EVT00610,2026-08-27T22:20:37.426382,user_030,api_call,192.168.94.173,FR,0,lambda_logging,2,normal
EVT00611,2026-08-27T09:55:31.426382,user_044,login,192.168.2.106,US,1,cloud_console,1,normal
EVT00612,2026-08-27T14:45:21.426382,user_047,resource_access,9.12.47.15,FR,0,ec2_dashboard,1,normal
EVT00613,2026-08-27T01:39:53.426382,attacker_009,login,97.94.56.179,IN,9,cloud_console,9,brute_force
EVT00614,2026-08-27T15:31:15.426382,user_005,api_call,192.168.36.197,DE,0,lambda_logging,2,normal
EVT00615,2026-08-27T01:12:49.426382,user_004,resource_access,192.168.8.67,IN,0,dynamodb_cache,1,normal
EVT00616,2026-08-27T16:25:21.426382,attacker_004,api_call,46.251.55.37,Unknown,0,ec2_admin_portal,34,unauthorized_access
EVT00617,2026-08-27T21:56:34.426382,user_029,api_call,9.37.36.147,IN,0,ec2_dashboard,4,normal
EVT00618,2026-08-27T03:56:21.426382,user_001,login,192.168.35.39,IN,0,cloud_console,1,normal
EVT00619,2026-08-27T17:17:03.426382,user_032,resource_access,192.168.94.200,US,1,s3_public_assets,1,normal
EVT00620,2026-08-27T12:30:58.426382,attacker_008,resource_access,146.183.170.175,KP,0,kms_keys,16,unauthorized_access
EVT00621,2026-08-27T21:32:24.426382,attacker_002,api_call,137.174.41.216,Unknown,0,iam_policy_manager,35,unauthorized_access
EVT00622,2026-08-27T05:54:54.426382,user_003,resource_access,192.168.39.179,DE,0,lambda_logging,4,normal
EVT00623,2026-08-27T01:36:34.426382,user_020,login,189.97.71.10,DE,5,cloud_console,14,brute_force
EVT00624,2026-08-27T07:12:09.426382,user_005,api_call,192.168.64.137,DE,0,ec2_dashboard,3,normal
EVT00625,2026-08-27T00:33:38.426382,user_047,login,192.168.28.207,FR,0,cloud_console,2,normal
EVT00626,2026-08-27T19:36:47.426382,user_005,login,192.168.63.168,US,0,cloud_console,1,normal
EVT00627,2026-08-27T07:21:19.426382,user_009,login,13.157.49.117,FR,0,cloud_console,1,normal
EVT00628,2026-08-27T02:23:28.426382,user_039,api_call,206.103.218.87,DE,0,ec2_dashboard,2,normal
EVT00629,2026-08-27T10:13:42.426382,user_042,login,55.23.88.86,UK,6,cloud_console,9,brute_force
EVT00630,2026-08-27T03:39:43.426382,user_002,login,179.189.84.113,DE,5,cloud_console,7,brute_force
EVT00631,2026-08-27T02:09:33.426382,user_032,login,157.192.80.5,KP,6,cloud_console,5,brute_force
EVT00632,2026-08-26T22:46:57.426382,user_006,api_call,192.168.37.107,DE,0,s3_public_assets,2,normal
EVT00633,2026-08-27T21:48:54.426382,user_029,resource_access,45.19.92.184,DE,1,ec2_dashboard,3,normal
EVT00634,2026-08-27T11:11:04.426382,user_036,login,136.48.185.221,FR,1,cloud_console,2,normal
EVT00635,2026-08-27T15:25:16.426382,user_034,login,54.141.27.50,UK,7,cloud_console,15,brute_force
EVT00636,2026-08-27T15:47:33.426382,user_011,api_call,192.168.7.166,IN,0,s3_public_assets,4,normal
EVT00637,2026-08-27T07:40:20.426382,user_049,resource_access,190.26.90.41,US,0,ec2_dashboard,1,normal
EVT00638,2026-08-27T07:05:12.426382,user_038,api_call,192.168.26.192,IN,0,ec2_dashboard,3,normal
EVT00639,2026-08-27T06:48:46.426382,user_048,resource_access,192.168.49.229,UK,0,dynamodb_cache,4,normal
EVT00640,2026-08-27T00:29:53.426382,user_001,login,56.232.91.100,CN,7,cloud_console,12,brute_force
EVT00641,2026-08-27T05:35:19.426382,user_018,login,192.168.5.178,FR,0,cloud_console,3,normal
EVT00642,2026-08-27T03:29:22.426382,user_030,resource_access,192.168.98.88,UK,0,s3_public_assets,2,normal
EVT00643,2026-08-27T19:34:06.426382,attacker_004,resource_access,106.250.110.152,Unknown,0,kms_keys,23,unauthorized_access
EVT00644,2026-08-26T23:02:52.426382,user_048,login,112.113.76.234,FR,0,cloud_console,4,normal
EVT00645,2026-08-27T00:07:47.426382,user_031,api_call,192.168.5.109,FR,0,dynamodb_cache,1,normal
EVT00646,2026-08-27T14:59:33.426382,user_006,api_call,192.168.89.188,DE,0,s3_public_assets,3,normal
EVT00647,2026-08-27T09:17:20.426382,user_006,login,192.168.40.42,DE,1,cloud_console,1,normal
EVT00648,2026-08-27T15:04:47.426382,user_009,api_call,192.168.48.161,DE,0,ec2_dashboard,4,normal
EVT00649,2026-08-27T10:38:25.426382,user_019,resource_access,192.168.90.243,FR,1,s3_public_assets,1,normal
EVT00650,2026-08-27T21:06:35.426382,user_039,login,15.186.26.29,RU,10,cloud_console,12,brute_force
EVT00651,2026-08-27T21:03:42.426382,user_024,login,192.168.91.18,FR,0,cloud_console,2,normal
EVT00652,2026-08-27T10:42:50.426382,user_008,api_call,192.168.97.149,UK,0,lambda_logging,3,normal
EVT00653,2026-08-27T08:15:14.426382,user_028,resource_access,96.176.231.125,FR,1,ec2_dashboard,4,normal
EVT00654,2026-08-27T17:53:08.426382,user_035,resource_access,192.168.48.205,US,0,dynamodb_cache,1,normal
EVT00655,2026-08-27T01:26:19.426382,user_012,resource_access,192.168.10.28,UK,0,ec2_dashboard,2,normal
EVT00656,2026-08-27T16:35:25.426382,user_014,api_call,192.168.3.76,DE,1,s3_public_assets,4,normal
EVT00657,2026-08-27T11:08:33.426382,user_048,api_call,49.32.11.224,UK,1,lambda_logging,4,normal
EVT00658,2026-08-27T19:35:22.426382,user_042,resource_access,192.168.86.179,FR,1,dynamodb_cache,4,normal
EVT00659,2026-08-27T09:35:27.426382,user_020,login,192.168.30.124,IN,0,cloud_console,1,normal
EVT00660,2026-08-27T03:55:14.426382,user_030,login,192.168.21.183,FR,0,cloud_console,2,normal
EVT00661,2026-08-27T04:54:15.426382,user_036,login,171.78.82.61,UK,5,cloud_console,10,brute_force
EVT00662,2026-08-27T19:26:15.426382,user_017,resource_access,144.17.162.251,IN,0,lambda_logging,4,normal
EVT00663,2026-08-27T18:10:32.426382,attacker_009,api_call,32.12.207.239,Unknown,0,ec2_admin_portal,45,unauthorized_access
EVT00664,2026-08-27T15:11:47.426382,attacker_003,resource_access,190.169.151.122,KP,0,ec2_admin_portal,40,unauthorized_access
EVT00665,2026-08-27T19:05:57.426382,user_029,resource_access,192.168.94.123,US,0,ec2_dashboard,3,normal
EVT00666,2026-08-26T23:25:21.426382,user_015,resource_access,192.168.42.15,FR,0,s3_public_assets,3,normal
EVT00667,2026-08-27T05:38:43.426382,user_035,resource_access,192.168.12.250,FR,0,s3_public_assets,4,normal
EVT00668,2026-08-27T10:05:20.426382,user_033,login,192.168.47.102,UK,0,cloud_console,3,normal
EVT00669,2026-08-27T12:34:39.426382,user_019,resource_access,192.168.58.224,FR,0,s3_public_assets,4,normal
EVT00670,2026-08-27T13:39:05.426382,user_010,login,42.217.212.36,UK,7,cloud_console,8,brute_force
EVT00671,2026-08-27T09:33:36.426382,user_034,resource_access,152.192.45.2,DE,0,dynamodb_cache,2,normal
EVT00672,2026-08-27T18:45:22.426382,user_037,login,214.195.148.142,DE,0,cloud_console,3,normal
EVT00673,2026-08-27T19:49:35.426382,user_036,api_call,192.168.4.203,US,0,lambda_logging,3,normal
EVT00674,2026-08-27T21:50:29.426382,user_022,login,32.147.213.46,KP,8,cloud_console,5,brute_force
EVT00675,2026-08-27T02:51:55.426382,user_023,login,18.185.246.145,RU,9,cloud_console,15,brute_force
EVT00676,2026-08-27T15:51:06.426382,attacker_002,api_call,132.8.132.42,CN,0,ec2_admin_portal,25,unauthorized_access
EVT00677,2026-08-27T15:18:20.426382,attacker_009,login,92.83.27.70,CN,11,cloud_console,15,brute_force
EVT00678,2026-08-27T11:28:50.426382,user_019,api_call,192.168.10.132,UK,0,ec2_dashboard,2,normal
EVT00679,2026-08-27T18:18:56.426382,user_021,api_call,192.168.35.176,IN,0,lambda_logging,2,normal
EVT00680,2026-08-26T22:59:21.426382,user_019,resource_access,192.168.53.88,UK,0,s3_public_assets,2,normal
EVT00681,2026-08-27T16:50:50.426382,user_013,api_call,192.168.68.217,FR,1,ec2_dashboard,4,normal
EVT00682,2026-08-27T15:17:08.426382,attacker_002,resource_access,5.245.178.80,KP,0,ec2_admin_portal,41,unauthorized_access
EVT00683,2026-08-27T14:36:36.426382,user_030,login,134.175.88.182,FR,5,cloud_console,6,brute_force
EVT00684,2026-08-27T06:36:55.426382,user_045,login,192.168.40.33,UK,0,cloud_console,1,normal
EVT00685,2026-08-27T13:59:11.426382,user_008,login,124.220.21.51,US,0,cloud_console,1,normal
EVT00686,2026-08-27T15:35:54.426382,user_017,login,171.5.49.201,US,1,cloud_console,2,normal
EVT00687,2026-08-27T19:54:49.426382,attacker_003,api_call,8.46.74.217,KP,0,iam_policy_manager,26,unauthorized_access
EVT00688,2026-08-27T04:21:55.426382,user_041,login,187.123.34.26,US,8,cloud_console,8,brute_force
EVT00689,2026-08-27T08:46:54.426382,user_049,api_call,186.50.109.236,FR,0,lambda_logging,2,normal
EVT00690,2026-08-27T14:31:38.426382,user_007,login,192.168.49.109,UK,1,cloud_console,2,normal
EVT00691,2026-08-27T13:21:33.426382,user_021,login,192.168.67.35,DE,0,cloud_console,3,normal
EVT00692,2026-08-27T18:48:15.426382,user_006,resource_access,192.168.50.73,DE,1,lambda_logging,4,normal
EVT00693,2026-08-27T06:44:36.426382,user_019,resource_access,18.243.188.46,US,0,ec2_dashboard,4,normal
EVT00694,2026-08-27T14:28:08.426382,user_044,login,102.205.52.190,UK,0,cloud_console,3,normal
EVT00695,2026-08-27T05:46:05.426382,user_039,resource_access,215.217.255.72,FR,1,lambda_logging,4,normal
EVT00696,2026-08-27T11:29:05.426382,user_039,resource_access,192.168.66.72,UK,0,ec2_dashboard,1,normal
EVT00697,2026-08-27T07:38:49.426382,user_015,api_call,192.168.4.26,US,0,dynamodb_cache,1,normal
EVT00698,2026-08-27T05:02:25.426382,user_044,resource_access,160.49.39.170,FR,0,dynamodb_cache,2,normal
EVT00699,2026-08-27T09:12:28.426382,user_032,api_call,88.9.16.254,DE,0,dynamodb_cache,4,normal
EVT00700,2026-08-27T09:58:20.426382,user_020,login,118.18.16.46,Unknown,9,cloud_console,7,brute_force
EVT00701,2026-08-27T16:24:50.426382,user_020,api_call,192.168.98.29,FR,0,dynamodb_cache,4,normal
EVT00702,2026-08-27T18:59:26.426382,user_024,login,15.200.134.127,RU,10,cloud_console,9,brute_force
EVT00703,2026-08-27T10:11:17.426382,user_038,login,94.178.13.196,IN,0,cloud_console,1,normal
EVT00704,2026-08-27T14:06:29.426382,user_023,resource_access,192.168.85.63,UK,0,lambda_logging,1,normal
EVT00705,2026-08-27T00:54:16.426382,attacker_008,login,87.86.10.138,CN,5,cloud_console,12,brute_force
EVT00706,2026-08-27T22:28:05.426382,user_028,login,132.215.136.6,KP,5,cloud_console,10,brute_force
EVT00707,2026-08-27T12:16:21.426382,user_021,api_call,126.51.105.87,DE,1,lambda_logging,2,normal
EVT00708,2026-08-27T20:54:17.426382,user_028,login,192.168.10.216,FR,0,cloud_console,3,normal
EVT00709,2026-08-27T08:10:25.426382,user_037,resource_access,192.168.80.191,US,1,ec2_dashboard,3,normal
EVT00710,2026-08-27T08:28:21.426382,user_034,resource_access,192.168.45.204,US,0,lambda_logging,4,normal
EVT00711,2026-08-27T18:10:43.426382,user_027,resource_access,132.232.92.226,US,1,s3_public_assets,4,normal
EVT00712,2026-08-27T06:16:23.426382,user_048,resource_access,164.222.30.134,UK,0,dynamodb_cache,2,normal
EVT00713,2026-08-27T07:16:17.426382,user_044,resource_access,192.168.53.82,US,0,dynamodb_cache,3,normal
EVT00714,2026-08-27T08:58:14.426382,user_017,api_call,192.168.52.62,US,0,s3_public_assets,1,normal
EVT00715,2026-08-27T07:27:40.426382,user_011,login,119.248.223.109,US,8,cloud_console,7,brute_force
EVT00716,2026-08-27T08:26:55.426382,user_017,resource_access,192.168.23.165,US,0,ec2_dashboard,1,normal
EVT00717,2026-08-27T01:34:31.426382,user_020,login,192.168.53.230,IN,0,cloud_console,4,normal
EVT00718,2026-08-27T03:38:14.426382,user_037,api_call,192.168.16.134,FR,1,lambda_logging,4,normal
EVT00719,2026-08-27T01:48:20.426382,user_008,resource_access,192.168.75.189,DE,0,dynamodb_cache,2,normal
EVT00720,2026-08-27T03:46:21.426382,user_014,resource_access,192.168.33.221,FR,0,dynamodb_cache,3,normal
EVT00721,2026-08-27T02:37:57.426382,user_028,resource_access,192.168.36.226,UK,0,dynamodb_cache,3,normal
EVT00722,2026-08-27T09:44:23.426382,user_039,login,192.168.85.205,US,0,cloud_console,3,normal
EVT00723,2026-08-27T18:38:38.426382,user_041,api_call,192.168.88.32,FR,0,dynamodb_cache,4,normal
EVT00724,2026-08-26T22:48:22.426382,attacker_007,api_call,78.46.120.77,RU,0,ec2_admin_portal,44,unauthorized_access
EVT00725,2026-08-27T14:29:51.426382,user_042,resource_access,192.168.36.222,US,0,dynamodb_cache,4,normal
EVT00726,2026-08-27T10:38:01.426382,user_007,login,192.168.65.17,IN,0,cloud_console,3,normal
EVT00727,2026-08-27T15:01:20.426382,user_049,login,192.168.24.162,DE,0,cloud_console,1,normal
EVT00728,2026-08-27T13:06:26.426382,user_020,resource_access,192.168.15.41,UK,1,s3_public_assets,4,normal
EVT00729,2026-08-27T10:08:55.426382,user_048,login,176.167.144.51,US,0,cloud_console,3,normal
EVT00730,2026-08-27T05:08:31.426382,user_025,api_call,6.117.45.250,DE,0,lambda_logging,2,normal
EVT00731,2026-08-27T00:19:56.426382,user_028,api_call,23.188.87.243,FR,0,ec2_dashboard,4,normal
EVT00732,2026-08-27T15:02:19.426382,user_023,login,31.114.104.49,FR,9,cloud_console,12,brute_force
EVT00733,2026-08-27T12:25:50.426382,user_014,api_call,211.144.96.108,UK,0,s3_public_assets,1,normal
EVT00734,2026-08-27T09:05:07.426382,attacker_004,api_call,64.189.234.22,CN,0,kms_keys,19,unauthorized_access
EVT00735,2026-08-27T10:17:19.426382,attacker_007,resource_access,183.196.216.189,KP,0,s3_bucket_finance,18,unauthorized_access
EVT00736,2026-08-27T18:47:58.426382,user_022,login,192.168.46.156,FR,0,cloud_console,1,normal
EVT00737,2026-08-27T07:45:18.426382,user_025,resource_access,192.168.86.95,UK,1,ec2_dashboard,2,normal
EVT00738,2026-08-27T07:59:47.426382,user_032,resource_access,192.168.17.23,IN,1,dynamodb_cache,2,normal
EVT00739,2026-08-27T08:00:02.426382,user_003,login,192.168.36.192,IN,0,cloud_console,3,normal
EVT00740,2026-08-27T08:06:11.426382,user_049,resource_access,192.168.56.229,UK,0,dynamodb_cache,2,normal
EVT00741,2026-08-27T18:45:04.426382,user_034,login,163.225.27.49,IN,5,cloud_console,8,brute_force
EVT00742,2026-08-27T05:11:15.426382,user_017,login,192.168.56.30,DE,0,cloud_console,4,normal
EVT00743,2026-08-27T11:30:00.426382,attacker_009,api_call,118.252.57.217,RU,0,s3_bucket_finance,26,unauthorized_access
EVT00744,2026-08-27T01:55:36.426382,user_019,login,192.168.96.131,IN,1,cloud_console,2,normal
